"","Date","SettlementPoint","Price"
"1975","2016-01-06 21:00:00","HB_BUSAVG",18.64
"1989","2016-01-06 22:00:00","HB_BUSAVG",16.82
"2003","2016-01-06 23:00:00","HB_BUSAVG",15.64
"2017","2016-01-07 00:00:00","HB_BUSAVG",14.44
"2031","2016-01-07 01:00:00","HB_BUSAVG",11.11
"2045","2016-01-07 02:00:00","HB_BUSAVG",10.67
"2059","2016-01-07 03:00:00","HB_BUSAVG",11
"2073","2016-01-07 04:00:00","HB_BUSAVG",12.74
"2087","2016-01-07 05:00:00","HB_BUSAVG",14.96
"2101","2016-01-07 06:00:00","HB_BUSAVG",21.41
"2115","2016-01-07 07:00:00","HB_BUSAVG",21.51
"2129","2016-01-07 08:00:00","HB_BUSAVG",19.93
"2143","2016-01-07 09:00:00","HB_BUSAVG",19.64
"2157","2016-01-07 10:00:00","HB_BUSAVG",19.82
"2171","2016-01-07 11:00:00","HB_BUSAVG",16.79
"2185","2016-01-07 12:00:00","HB_BUSAVG",16.56
"2199","2016-01-07 13:00:00","HB_BUSAVG",16.31
"2213","2016-01-07 14:00:00","HB_BUSAVG",15.65
"2227","2016-01-07 15:00:00","HB_BUSAVG",15.66
"2241","2016-01-07 16:00:00","HB_BUSAVG",16.19
"2255","2016-01-07 17:00:00","HB_BUSAVG",22.97
"2269","2016-01-07 18:00:00","HB_BUSAVG",22.18
"2283","2016-01-07 19:00:00","HB_BUSAVG",20.78
"2297","2016-01-07 20:00:00","HB_BUSAVG",19.75
"2311","2016-01-07 21:00:00","HB_BUSAVG",17.97
"2325","2016-01-07 22:00:00","HB_BUSAVG",15.87
"2339","2016-01-07 23:00:00","HB_BUSAVG",14.84
"2353","2016-01-08 00:00:00","HB_BUSAVG",15.44
"2367","2016-01-08 01:00:00","HB_BUSAVG",14.04
"2381","2016-01-08 02:00:00","HB_BUSAVG",14.03
"2395","2016-01-08 03:00:00","HB_BUSAVG",14.03
"2409","2016-01-08 04:00:00","HB_BUSAVG",15.1
"2423","2016-01-08 05:00:00","HB_BUSAVG",17.53
"2437","2016-01-08 06:00:00","HB_BUSAVG",22.81
"2451","2016-01-08 07:00:00","HB_BUSAVG",22.39
"2465","2016-01-08 08:00:00","HB_BUSAVG",21.42
"2479","2016-01-08 09:00:00","HB_BUSAVG",21.31
"2493","2016-01-08 10:00:00","HB_BUSAVG",20.63
"2507","2016-01-08 11:00:00","HB_BUSAVG",18.69
